Index,CrashID,Role,Gender,Age,County,Date,Day,Month,Time,PM_AM,Injured,Deaths,Latitude,Longitude,Weather,Speed_Limit,Road_Type,Road_Name,Injury_Status,Cause
193,902628755,Injured,M,55-64Years,97,2016.01.01,FRIDAY,JAN,2:28,AM,2,1,39.71837095,-86.1486846,2,35,Multi-LaneDivided3ormore(TwoWay),EASTSTMADISONAVE,Fatal,OVERCORRECTING/OVERSTEERING
194,902809181,Driver,M,55-64Years,97,2016.11.02,WEDNESDAY,NOV,8:35,AM,0,1,39.693456,-86.131584,1,35,TwoLanes(TwoWay),MATHEWSSTTHOMPSONRD,Fatal,DISREGARDSIGNAL/REGSIGN
195,902685845,Driver,M,25-34Years,97,2016.03.26,SATURDAY,MAR,3:44,AM,3,2,39.828448,-86.043168,1,45,Multi-LaneUndivided(TwoWay),ELMHURSTDRPENDLETONPIKE,Fatal,DISREGARDSIGNAL/REGSIGN
196,902698197,Driver,M,15-24Years,97,2016.04.30,SATURDAY,APR,2:30,AM,3,1,39.86061998,-86.23461976,1,35,TwoLanes(TwoWay),59THSTGUIONLAKESDR,Fatal,RANOFFROAD
197,902737371,Driver,M,65-74Years,97,2016.07.03,SUNDAY,JUL,12:56,PM,1,1,39.79403012,-86.25619728,3,45,Multi-LaneDivided3ormore(TwoWay),CRAWFORDSVILLERDW22NDST,Fatal,OVERCORRECTING/OVERSTEERING
198,902818792,Injured,M,65-74Years,57,2016.11.14,MONDAY,NOV,11:20,AM,0,2,39.92686987,-86.11925996,1,35,TwoLanes(TwoWay),E96THSTWILDCHERRYLN,Fatal,RANOFFROAD
199,902675780,Driver,M,45-54Years,57,2016.03.25,FRIDAY,MAR,9:10,PM,0,1,40.01163974,-85.96315003,1,45,TwoLanes(TwoWay),GREENFIELDAVEWATSONBLVD,Fatal,FAILURETOYIELDRIGHTOFWAY
200,902788598,Driver,M,45-54Years,97,2016.09.30,FRIDAY,SEP,11:49,PM,3,2,39.802144,-86.121584,2,35,Multi-LaneUndivided(TwoWay),24THSTKEYSTONEAVE,Fatal,IMPROPERLANEUSAGE
201,902702366,Driver,M,25-34Years,97,2016.05.10,TUESDAY,MAY,2:22,AM,1,1,39.849248,-86.121984,2,45,Multi-LaneUndivided(TwoWay),53RDSTKEYSTONEAVE,Fatal,RANOFFROAD
202,902818754,Driver,M,55-64Years,97,2016.11.14,MONDAY,NOV,5:17,AM,0,1,39.87562438,-86.28688057,1,65,nan,I65S124.0,Fatal,UNSAFELANEMOVEMENT
203,902814972,Driver,M,15-24Years,97,2016.11.10,THURSDAY,NOV,1:20,AM,1,1,39.79898316,-86.16567489,1,55,Multi-LaneDivided3ormore(TwoWay),I65S114.6,Fatal,WRONGWAYONONEWAY
204,902676218,Driver,M,35-44Years,97,2016.03.27,SUNDAY,MAR,2:11,AM,0,1,39.74915675,-86.14302702,1,50,nan,I65S110.0,Fatal,UNSAFESPEED
205,902774700,Driver,M,25-34Years,97,2016.09.06,TUESDAY,SEP,3:27,PM,2,1,39.76623888,-86.14284089,1,50,nan,I65S111.2,Fatal,FOLLOWINGTOOCLOSELY
206,902682393,Driver,M,35-44Years,57,2016.04.07,THURSDAY,APR,2:07,PM,0,1,40.09961748,-86.12824222,2,60,Multi-LaneDivided3ormore(TwoWay),236STUS31,Fatal,FOLLOWINGTOOCLOSELY
207,902844139,Driver,M,45-54Years,97,2016.12.16,FRIDAY,DEC,11:30,AM,0,1,39.79930653,-86.02836624,5,55,Multi-LaneDivided3ormore(TwoWay),I70W89.7,Fatal,ROADWAYSURFACECONDITION
208,902777507,Driver,M,15-24Years,97,2016.09.08,THURSDAY,SEP,4:51,AM,3,1,39.92102031,-86.03392205,1,55,nan,I69N202.1,Fatal,UNSAFESPEED
209,902770860,Driver,M,25-34Years,97,2016.09.03,SATURDAY,SEP,5:55,AM,0,1,39.80649773,-86.05777484,1,55,Multi-LaneDivided3ormore(TwoWay),I70E87.9,Fatal,RANOFFROAD
210,902827125,Driver,M,35-44Years,97,2016.11.24,THURSDAY,NOV,5:15,AM,0,1,39.71071592,-86.27924471,3,55,nan,I70E72.1,Fatal,OVERCORRECTING/OVERSTEERING
211,902681113,Driver,M,75-84Years,97,2016.03.31,THURSDAY,MAR,7:42,PM,0,1,39.779536,-86.264288,2,40,Multi-LaneDivided3ormore(TwoWay),10THSTCENTERDR,Fatal,FAILURETOYIELDRIGHTOFWAY
212,902799553,Driver,M,65-74Years,97,2016.10.19,WEDNESDAY,OCT,10:40,AM,0,1,39.69130705,-85.98605587,1,65,Multi-LaneDivided3ormore(TwoWay),I74E98.0,Fatal,UNSAFELANEMOVEMENT
213,902671529,Driver,F,>=85Years,57,2016.03.16,WEDNESDAY,MAR,1:05,PM,1,1,40.05844879,-86.0065689,2,30,TwoLanes(TwoWay),FIELDDRSR37,Fatal,"OTHER(DRIVER),EXPLAININNARRATIVE"
214,902674386,Driver,M,25-34Years,97,2016.03.21,MONDAY,MAR,8:58,PM,0,1,39.826144,-86.002688,1,40,Multi-LaneUndivided(TwoWay),38THSTIRELANDDR,Fatal,FAILURETOYIELDRIGHTOFWAY
215,902689824,Driver,M,55-64Years,97,2016.04.18,MONDAY,APR,7:23,PM,0,1,39.82399978,-86.2298803,1,40,Multi-LaneDivided3ormore(TwoWay),38THSTCOMMERCIALDR,Fatal,UNSAFELANEMOVEMENT
216,902758554,Driver,M,45-54Years,97,2016.08.09,TUESDAY,AUG,8:16,PM,0,1,39.825792,-86.080176,1,35,Multi-LaneUndivided(TwoWay),38THSTBUTLERAVE,Fatal,UNSAFESPEED
217,902722234,Driver,M,25-34Years,97,2016.06.10,FRIDAY,JUN,5:39,PM,0,1,39.825424,-86.092448,1,35,Multi-LaneUndivided(TwoWay),38THSTDREXELAVE,Fatal,UNSAFELANEMOVEMENT
218,902819395,Driver,F,25-34Years,97,2016.11.03,THURSDAY,NOV,1:05,AM,0,2,39.78894735,-86.159184,2,35,Multi-Lanes(OneWay),16THSTILLINOISST,Fatal,RANOFFROAD
219,902819395,Driver,F,25-34Years,97,2016.11.03,THURSDAY,NOV,1:05,AM,0,2,39.78894735,-86.159184,2,35,Multi-Lanes(OneWay),16THSTILLINOISST,Fatal,RANOFFROAD
220,902756666,Driver,F,15-24Years,97,2016.08.04,THURSDAY,AUG,7:57,PM,0,1,39.78932693,-86.01451688,1,35,TwoLanes(TwoWay),16THSTFENWICKAVE,Fatal,RANOFFROAD
221,902769338,Driver,M,25-34Years,97,2016.09.01,THURSDAY,SEP,3:00,AM,0,1,39.87927851,-85.95032314,1,55,nan,E65THSTUS36W,Fatal,UNSAFESPEED
222,902769338,Driver,M,25-34Years,97,2016.09.01,THURSDAY,SEP,3:00,AM,0,1,39.87927851,-85.95032314,1,55,nan,E65THSTUS36W,Fatal,UNSAFESPEED
223,902702358,Driver,M,35-44Years,97,2016.05.07,SATURDAY,MAY,12:17,AM,1,1,39.71963471,-86.14895549,1,40,Multi-LaneDivided3ormore(TwoWay),EASTSTMURRYST,Fatal,OVERCORRECTING/OVERSTEERING
224,902688605,Driver,F,15-24Years,97,2016.03.30,WEDNESDAY,MAR,11:16,PM,1,1,39.80421619,-86.10245665,3,35,TwoLanes(TwoWay),26THSTSHERMANDR,Fatal,RANOFFROAD
225,902811752,Driver,M,35-44Years,97,2016.11.06,SUNDAY,NOV,1:12,AM,0,1,39.73527186,-86.10191009,1,35,TwoLanes(TwoWay),ALODASTSHERMANDR,Fatal,RANOFFROAD
226,902785718,Driver,M,15-24Years,97,2016.09.19,MONDAY,SEP,5:40,PM,0,1,39.69225526,-86.19504463,1,35,Multi-LaneUndivided(TwoWay),KNIGHTSWAYTHOMPSONRD,Fatal,IMPROPERTURNING
227,902710275,Driver,M,25-34Years,97,2016.05.19,THURSDAY,MAY,7:23,PM,1,1,39.75471027,-86.10195033,1,35,Multi-LaneUndivided2-wayleft(TwoWay),SHERMANDRSOUTHEASTERNAVE,Fatal,DISREGARDSIGNAL/REGSIGN
228,902813324,Driver,M,15-24Years,97,2016.11.06,SUNDAY,NOV,9:50,PM,0,1,39.72452545,-86.04405975,1,40,TwoLanes(TwoWay),SOUTHEASTERNAVE,Fatal,RANOFFROAD
229,902747262,Driver,M,35-44Years,97,2016.07.25,MONDAY,JUL,9:50,AM,0,1,39.860448,-86.241088,1,40,Multi-LaneDivided3ormore(TwoWay),59THSTGEORGETOWNRD,Fatal,FAILURETOYIELDRIGHTOFWAY
230,902666299,Driver,M,45-54Years,97,2016.03.05,SATURDAY,MAR,3:07,AM,0,1,39.71342254,-86.139232,2,40,Multi-LaneUndivided(TwoWay),SHELBYSTSTANDISHAVE,Fatal,LEFTOFCENTER
231,902698137,Driver,M,15-24Years,97,2016.05.04,WEDNESDAY,MAY,1:50,AM,0,1,39.88239013,-86.23470023,1,35,TwoLanes(TwoWay),71STSTLYONSAVE,Fatal,RANOFFROAD
232,902846681,Driver,M,15-24Years,97,2016.12.23,FRIDAY,DEC,11:46,PM,0,1,39.88321601,-86.07744531,3,35,TwoLanes(TwoWay),71STSTWEXFORDDR,Fatal,OVERCORRECTING/OVERSTEERING
233,902734850,Driver,M,25-34Years,97,2016.06.25,SATURDAY,JUN,4:42,AM,0,1,39.89768,-86.11304,1,30,TwoLanes(TwoWay),79THSTRIVERRD,Fatal,RANOFFROAD
234,902672120,Driver,M,35-44Years,57,2016.03.17,THURSDAY,MAR,10:34,PM,0,1,39.92695064,-86.12661988,1,35,Multi-LaneUndivided(TwoWay),96THSTWESTFIELDBLVD,Fatal,UNSAFELANEMOVEMENT
235,902785075,Driver,M,25-34Years,97,2016.09.25,SUNDAY,SEP,2:53,AM,0,1,39.75539903,-86.05264901,2,40,Multi-LaneUndivided(TwoWay),BROOKVILLERDPASADENAST,Fatal,RANOFFROAD
236,902818792,Driver,M,65-74Years,57,2016.11.14,MONDAY,NOV,11:20,AM,0,2,39.92686987,-86.11925996,1,35,TwoLanes(TwoWay),E96THSTWILDCHERRYLN,Fatal,RANOFFROAD
237,902835462,Driver,M,55-64Years,57,2016.12.11,SUNDAY,DEC,2:07,AM,0,1,40.00958274,-86.20282699,4,45,TwoLanes(TwoWay),151STSTTOWNERD,Fatal,RANOFFROAD
238,902787765,Driver,M,25-34Years,57,2016.09.30,FRIDAY,SEP,10:33,PM,0,1,40.218688,-85.900528,2,55,TwoLanes(TwoWay),296STCARPENTERRD,Fatal,RANOFFROAD
239,902802858,Driver,M,25-34Years,97,2016.10.22,SATURDAY,OCT,12:24,AM,0,1,39.64485334,-86.00666766,1,40,TwoLanes(TwoWay),KNAPPRDMAZERD,Fatal,RANOFFROAD
240,902693349,Driver,F,75-84Years,97,2016.04.15,FRIDAY,APR,4:34,PM,1,1,39.747824,-86.15154171,1,30,TwoLanes(TwoWay),TERRACEAVE,Fatal,OVERCORRECTING/OVERSTEERING
241,902662626,Driver,M,55-64Years,97,2016.02.26,FRIDAY,FEB,12:11,AM,3,1,39.80974091,-86.28557972,1,35,TwoLanes(TwoWay),EAGLEBAYSOUTHDREAGLECREEKPKWY,Fatal,LEFTOFCENTER
242,902768628,Driver,M,35-44Years,97,2016.08.24,WEDNESDAY,AUG,9:45,PM,0,1,39.91784,-86.117088,2,10,PrivateDrive,HAVERSTICKRD,Fatal,RANOFFROAD
243,902628679,Driver,M,25-34Years,97,2016.01.18,MONDAY,JAN,5:37,AM,1,1,39.83816,-86.256384,1,35,Multi-LaneUndivided(TwoWay),MOLLERRDWEST46THST,Fatal,LEFTOFCENTER
244,902821898,Driver,M,55-64Years,97,2016.11.18,FRIDAY,NOV,6:12,PM,0,1,39.73932981,-86.04952991,2,30,TwoLanes(TwoWay),HUNTERRDRAYMONDST,Fatal,DISREGARDSIGNAL/REGSIGN
245,902526200,Driver,M,45-54Years,97,2015.07.30,THURSDAY,JUL,6:45,AM,0,1,39.828336,-86.121696,1,35,Multi-LaneUndivided(TwoWay),40THSTKEYSTONEAVE,Fatal,FAILURETOYIELDRIGHTOFWAY
246,902537055,Driver,M,45-54Years,97,2015.10.06,TUESDAY,OCT,7:38,AM,1,4,39.747952,-86.264528,2,45,Multi-Lanes(OneWay),I465SWASHINGTONST,Fatal,DISREGARDSIGNAL/REGSIGN
247,902649925,Injured,M,15-24Years,97,2015.12.25,FRIDAY,DEC,1:30,AM,3,2,39.82881032,-86.23993992,1,40,Multi-LaneDivided3ormore(TwoWay),GEORGETOWNRDLAFAYETTERD,Fatal,LEFTOFCENTER
248,902580518,Injured,M,15-24Years,97,2015.11.24,TUESDAY,NOV,10:39,PM,2,1,39.75208,-86.224992,1,40,Multi-LaneDivided3ormore(TwoWay),HOLTRDI70,Fatal,UNSAFESPEED
249,902540033,Driver,M,25-34Years,97,2015.10.09,FRIDAY,OCT,11:00,PM,1,1,39.895936,-86.259856,1,40,Multi-LaneUndivided(TwoWay),79THSTZIONSVILLERD,Fatal,DISREGARDSIGNAL/REGSIGN
250,902472436,Injured,F,15-24Years,97,2015.06.26,FRIDAY,JUN,2:29,AM,1,1,39.76714897,-86.16915,1,35,Multi-Lanes(OneWay),WASHINGTONSTWESTST,Fatal,"OTHER(DRIVER),EXPLAININNARRATIVE"
251,902537968,Injured,M,25-34Years,97,2015.10.02,FRIDAY,OCT,3:04,AM,0,2,39.84088511,-86.06486184,1,35,nan,46THSTARLINGTONST,Fatal,UNSAFESPEED
252,902382284,Injured,M,5-14Years,97,2015.01.25,SUNDAY,JAN,7:54,PM,2,1,39.89378832,-86.12177749,4,35,Multi-LaneDivided3ormore(TwoWay),76THSTKEYSTONEAVE,Fatal,OVERCORRECTING/OVERSTEERING
253,902590994,Driver,F,35-44Years,97,2015.04.21,TUESDAY,APR,10:30,PM,0,1,39.77595089,-85.99833665,2,30,TwoLanes(TwoWay),DELBRICKLNWASHINGTONST,Fatal,RANOFFROAD
254,902437956,Injured,F,65-74Years,97,2015.04.30,THURSDAY,APR,11:03,AM,2,1,39.663552,-86.196352,2,45,Multi-LaneDivided3ormore(TwoWay),SR37NWSOUTHPORTRD,Fatal,FAILURETOYIELDRIGHTOFWAY
255,902492845,Injured,M,15-24Years,57,2015.08.02,SUNDAY,AUG,3:50,AM,0,2,40.13533195,-85.86291684,1,55,TwoLanes(TwoWay),SR13STRAWTOWNAVE,Fatal,OVERCORRECTING/OVERSTEERING
256,902485695,Injured,F,45-54Years,97,2015.06.26,FRIDAY,JUN,10:32,PM,1,1,39.78087614,-86.14053964,3,55,nan,I7083.0,Fatal,SPEEDTOOFASTFORWEATHERCONDITIONS
257,902432063,Injured,M,25-34Years,97,2015.04.17,FRIDAY,APR,8:31,PM,1,1,39.7198271,-86.26433566,1,55,Multi-LaneDivided3ormore(TwoWay),I465S9.8,Fatal,UNSAFESPEED
258,902435648,Driver,M,55-64Years,97,2015.04.21,TUESDAY,APR,6:10,AM,0,1,39.834448,-86.04568,1,40,Multi-LaneDivided3ormore(TwoWay),E43RDSTNSHADELANDAVE,Fatal,FOLLOWINGTOOCLOSELY
259,902602718,Injured,M,75-84Years,57,2015.12.27,SUNDAY,DEC,6:08,PM,2,1,40.043232,-86.071424,2,45,Multi-LaneDivided3ormore(TwoWay),LITTLECHICAGORDSR32,Fatal,IMPROPERTURNING
260,902452582,Driver,M,75-84Years,97,2015.05.26,TUESDAY,MAY,2:50,PM,0,1,39.769696,-86.088688,3,35,TwoLanes(OneWay),WALLACELNWASHINGTONST,Fatal,DISREGARDSIGNAL/REGSIGN
261,902537055,Injured,F,5-14Years,97,2015.10.06,TUESDAY,OCT,7:38,AM,1,4,39.747952,-86.264528,2,45,Multi-Lanes(OneWay),I465SWASHINGTONST,Fatal,DISREGARDSIGNAL/REGSIGN
262,902537055,Injured,M,5-14Years,97,2015.10.06,TUESDAY,OCT,7:38,AM,1,4,39.747952,-86.264528,2,45,Multi-Lanes(OneWay),I465SWASHINGTONST,Fatal,DISREGARDSIGNAL/REGSIGN
263,902379139,Driver,F,45-54Years,97,2015.01.17,SATURDAY,JAN,5:59,AM,0,2,39.74725748,-86.26444713,1,55,Multi-Lanes(OneWay),I465N11.7,Fatal,UNSAFESPEED
264,902379139,Injured,F,45-54Years,97,2015.01.17,SATURDAY,JAN,5:59,AM,0,2,39.74725748,-86.26444713,1,55,Multi-Lanes(OneWay),I465N11.7,Fatal,UNSAFESPEED
265,902480225,Injured,F,25-34Years,97,2015.07.11,SATURDAY,JUL,3:43,AM,1,1,39.69231496,-86.23856347,1,45,Multi-LaneDivided3ormore(TwoWay),I465E7.1,Fatal,UNSAFESPEED
266,902457023,Driver,M,55-64Years,97,2015.06.01,MONDAY,JUN,6:20,PM,1,1,39.70162964,-86.11913942,1,55,nan,I465W0.6,Fatal,OVERCORRECTING/OVERSTEERING
267,902461598,Driver,F,55-64Years,97,2015.06.08,MONDAY,JUN,8:19,AM,3,1,39.752128,-86.130304,1,30,Multi-LaneUndivided(TwoWay),PROSPECTSTSTATEAVE,Fatal,DISREGARDSIGNAL/REGSIGN
