Index,CrashID,Gender,Ages,County,Date,Day,Month,Time,PM/AM,Injured,Deaths,Latitude,Longitude,Weather,SpeedLimit,Cause,
225,902774700,M,['55-64Years' '15-24Years' '25-34Years'],97,2016.09.06,TUESDAY,SEP,3:27,PM,2,1,39.76623888,-86.14284089,1,50,FOLLOWINGTOOCLOSELY,
226,902672965,F,['25-34Years' '35-44Years'],97,2016.03.19,SATURDAY,MAR,11:30,PM,0,1,39.75175425,-86.264451,1,55,FOLLOWINGTOOCLOSELY,
227,902818754,M,['15-24Years' '55-64Years'],97,2016.11.14,MONDAY,NOV,5:17,AM,0,1,39.87562438,-86.28688057,1,65,UNSAFELANEMOVEMENT,
228,902729775,F,['35-44Years' '55-64Years' '35-44Years' '55-64Years'],97,2016.06.22,WEDNESDAY,JUN,1:29,PM,2,1,39.71167847,-86.27214572,2,65,WRONGWAYONONEWAY,
229,902777507,M,['15-24Years' '15-24Years' '45-54Years' '35-44Years' '15-24Years' '15-24Years' '15-24Years'],97,2016.09.08,THURSDAY,SEP,4:51,AM,3,1,39.92102031,-86.03392205,1,55,UNSAFESPEED,
230,902702366,F,['25-34Years' '25-34Years'],97,2016.05.10,TUESDAY,MAY,2:22,AM,1,1,39.849248,-86.121984,2,45,RANOFFROAD,
231,902867561,F,['75-84Years' '55-64Years'],97,2016.12.16,FRIDAY,DEC,10:59,PM,0,1,39.70431575,-86.10834387,3,55,SPEEDTOOFASTFORWEATHERCONDITIONS,
232,902814972,M,['55-64Years' '55-64Years' '15-24Years'],97,2016.11.10,THURSDAY,NOV,1:20,AM,1,1,39.79898316,-86.16567489,1,55,WRONGWAYONONEWAY,
233,902643867,M,['55-64Years'],57,2016.01.31,SUNDAY,JAN,9:05,AM,0,1,40.13258549,-85.93061356,1,55,RANOFFROAD,
234,902671529,F,['65-74Years' '>=85Years'],57,2016.03.16,WEDNESDAY,MAR,1:05,PM,1,1,40.05844879,-86.0065689,2,55,OTHER(DRIVER),
235,902815168,F,['45-54Years' '65-74Years'],57,2016.11.12,SATURDAY,NOV,7:58,AM,1,1,40.043104,-86.089936,1,40,DISREGARDSIGNAL/REGSIGN,
236,902746141,F,['65-74Years' '35-44Years'],57,2016.07.16,SATURDAY,JUL,5:30,AM,0,1,39.978832,-86.004128,1,55,PEDESTRIANACTION,
237,902667044,M,['5-14Years' '1-4Years' '1-4Years' '15-24Years' '1-4Years' '15-24Years' '45-54Years'],97,2016.03.08,TUESDAY,MAR,9:30,PM,4,2,39.848032,-86.002592,1,45,LEFTOFCENTER,
238,902818678,M,['>=85Years' '>=85Years' '45-54Years'],97,2016.11.14,MONDAY,NOV,1:45,PM,0,2,39.853536,-85.991376,1,45,FAILURETOYIELDRIGHTOFWAY,
239,902797485,M,['15-24Years' '15-24Years' '55-64Years'],97,2016.10.12,WEDNESDAY,OCT,10:44,PM,2,1,39.77968,-86.256896,1,40,FAILURETOYIELDRIGHTOFWAY,
240,902809762,F,['35-44Years' '15-24Years'],97,2016.10.31,MONDAY,OCT,4:51,PM,0,1,39.776496,-86.199456,1,30,DISREGARDSIGNAL/REGSIGN,
241,902678367,M,['75-84Years' '15-24Years'],97,2016.03.30,WEDNESDAY,MAR,7:11,AM,1,1,39.648736,-86.121424,2,45,LEFTOFCENTER,
242,902819395,M,['35-44Years' '35-44Years' '25-34Years' '25-34Years'],97,2016.11.03,THURSDAY,NOV,1:05,AM,0,2,39.78894735,-86.159184,2,35,RANOFFROAD,
243,902688605,M,['15-24Years' '15-24Years'],97,2016.03.30,WEDNESDAY,MAR,11:16,PM,1,1,39.80421619,-86.10245665,3,35,RANOFFROAD,
244,902797487,F,['55-64Years' '15-24Years'],97,2016.10.17,MONDAY,OCT,5:57,AM,1,1,39.85223782,-86.31503793,1,35,LEFTOFCENTER,
245,902675043,M,['45-54Years' '15-24Years' '15-24Years' '55-64Years'],97,2016.03.21,MONDAY,MAR,8:49,PM,2,2,39.756736,-86.0088,1,35,LEFTOFCENTER,
246,902816335,M,['25-34Years' '25-34Years' '<1Year' '15-24Years'],97,2016.11.12,SATURDAY,NOV,10:04,PM,3,1,39.771696,-86.112976,1,35,FAILURETOYIELDRIGHTOFWAY,
247,902628755,F,['55-64Years' '55-64Years' '45-54Years'],97,2016.01.01,FRIDAY,JAN,2:28,AM,2,1,39.71837095,-86.1486846,2,35,OVERCORRECTING/OVERSTEERING,
248,902702358,F,['25-34Years' '35-44Years'],97,2016.05.07,SATURDAY,MAY,12:17,AM,1,1,39.71963471,-86.14895549,1,10,OVERCORRECTING/OVERSTEERING,
249,902809181,M,['55-64Years' '65-74Years'],97,2016.11.02,WEDNESDAY,NOV,8:35,AM,0,1,39.693456,-86.131584,1,35,DISREGARDSIGNAL/REGSIGN,
250,902628679,M,['15-24Years' '25-34Years'],97,2016.01.18,MONDAY,JAN,5:37,AM,1,1,39.83816,-86.256384,1,35,LEFTOFCENTER,
251,902737371,M,['65-74Years' '45-54Years'],97,2016.07.03,SUNDAY,JUL,12:56,PM,1,1,39.79403012,-86.25619728,3,45,OVERCORRECTING/OVERSTEERING,
252,902818792,M,['65-74Years' '65-74Years'],57,2016.11.14,MONDAY,NOV,11:20,AM,0,2,39.92686987,-86.11925996,1,35,RANOFFROAD,
253,902662626,M,['35-44Years' '25-34Years' '25-34Years' '55-64Years'],97,2016.02.26,FRIDAY,FEB,12:11,AM,3,1,39.80974091,-86.28557972,1,35,LEFTOFCENTER,
254,902675780,M,['45-54Years' '15-24Years'],57,2016.03.25,FRIDAY,MAR,9:10,PM,0,1,40.01163974,-85.96315003,1,45,FAILURETOYIELDRIGHTOFWAY,
255,902729797,M,['65-74Years'],57,2016.06.23,THURSDAY,JUN,9:36,AM,2,1,40.2181516,-85.88973236,2,55,OTHER(DRIVER),
256,902676218,M,['35-44Years'],97,2016.03.27,SUNDAY,MAR,2:11,AM,0,1,39.74915675,-86.14302702,1,50,UNSAFESPEED,
257,902844139,M,['45-54Years'],97,2016.12.16,FRIDAY,DEC,11:30,AM,0,1,39.79930653,-86.02836624,5,55,ROADWAYSURFACECONDITION,
258,902833382,M,['35-44Years'],97,2016.12.01,THURSDAY,DEC,5:20,PM,0,1,39.760576,-86.223888,1,35,UNSAFEBACKING,
259,902770860,M,['25-34Years'],97,2016.09.03,SATURDAY,SEP,5:55,AM,0,1,39.80649773,-86.05777484,1,55,RANOFFROAD,
260,902827125,M,['35-44Years'],97,2016.11.24,THURSDAY,NOV,5:15,AM,0,1,39.71071592,-86.27924471,3,55,OVERCORRECTING/OVERSTEERING,
261,902827151,M,['25-34Years'],97,2016.11.29,TUESDAY,NOV,6:33,PM,1,1,39.88099291,-86.26892745,1,55,UNSAFELANEMOVEMENT,
262,902799553,M,['65-74Years'],97,2016.10.19,WEDNESDAY,OCT,10:40,AM,0,1,39.69130705,-85.98605587,1,65,UNSAFELANEMOVEMENT,
263,902806640,F,['55-64Years'],97,2016.10.29,SATURDAY,OCT,9:07,PM,0,1,39.85898986,-86.2692397,1,45,OTHER(DRIVER),
264,902663128,F,['25-34Years'],97,2016.02.25,THURSDAY,FEB,9:34,PM,0,1,39.787936,-86.201968,2,35,PEDESTRIANACTION,
265,902756666,F,['15-24Years'],97,2016.08.04,THURSDAY,AUG,7:57,PM,0,1,39.78932693,-86.01451688,1,35,RANOFFROAD,
266,902769338,M,['25-34Years' '25-34Years'],97,2016.09.01,THURSDAY,SEP,3:00,AM,0,1,39.87927851,-85.95032314,1,55,UNSAFESPEED,
267,902620554,M,['15-24Years'],97,2016.01.11,MONDAY,JAN,5:55,PM,0,1,39.841936,-86.015088,2,40,UNSAFESPEED,
268,902762728,M,['15-24Years'],97,2016.08.19,FRIDAY,AUG,6:56,PM,0,1,39.74102804,-86.14992,2,30,FOLLOWINGTOOCLOSELY,
269,902678164,F,['25-34Years'],97,2016.03.13,SUNDAY,MAR,10:39,PM,0,1,39.796544,-86.0255044,1,35,PEDESTRIANACTION,
270,902811752,M,['35-44Years'],97,2016.11.06,SUNDAY,NOV,1:12,AM,0,1,39.73527186,-86.10191009,1,35,RANOFFROAD,
271,902813324,M,['15-24Years'],97,2016.11.06,SUNDAY,NOV,9:50,PM,0,1,39.72452545,-86.04405975,1,40,RANOFFROAD,
272,902747262,M,['35-44Years'],97,2016.07.25,MONDAY,JUL,9:50,AM,0,1,39.860448,-86.241088,1,40,FAILURETOYIELDRIGHTOFWAY,
273,902822428,M,['45-54Years'],97,2016.11.17,THURSDAY,NOV,8:15,PM,0,1,39.74935548,-86.29548715,1,40,PEDESTRIANACTION,
274,902825542,M,['25-34Years'],97,2016.11.23,WEDNESDAY,NOV,6:35,AM,0,1,39.749536,-86.238288,3,35,PEDESTRIANACTION,
275,902755320,M,['15-24Years'],97,2016.08.05,FRIDAY,AUG,6:01,AM,0,1,39.891136,-86.24696,2,40,PEDESTRIANACTION,
276,902698137,M,['15-24Years'],97,2016.05.04,WEDNESDAY,MAY,1:50,AM,0,1,39.88239013,-86.23470023,1,35,RANOFFROAD,
277,902846681,M,['15-24Years'],97,2016.12.23,FRIDAY,DEC,11:46,PM,0,1,39.88321601,-86.07744531,3,35,OVERCORRECTING/OVERSTEERING,
278,902734850,M,['25-34Years'],97,2016.06.25,SATURDAY,JUN,4:42,AM,0,1,39.89768,-86.11304,1,30,RANOFFROAD,
279,902803020,M,['55-64Years'],97,2016.10.23,SUNDAY,OCT,3:05,PM,0,1,39.89768,-86.11304,1,40,VIEWOBSTRUCTED,
280,902816684,M,['35-44Years'],57,2016.11.05,SATURDAY,NOV,9:05,PM,0,1,39.95921253,-85.91852575,1,40,PEDESTRIANACTION,
